id,title,description,rating,poster_url,backdrop_urls,collage,dominant_colors,Optimistic,Relaxed,Relief,Anxious,Pride,Passion,Gratitude,Joyful,Nostalgic,Depressed,Jealous,Angry,Elated,Happy,Calm,Disappointed,Sad,Moody,Bored,vector
1398,Stalker,"Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.",8.117,https://image.tmdb.org/t/p/w500/1qhOyf5C4s9ZdvY8d5JDx9DFMeT.jpg,"['https://image.tmdb.org/t/p/w1280/mzq8UNboAdVXYO3DPraLfxhUHSO.jpg', 'https://image.tmdb.org/t/p/w1280/cDYfMce8m5Ez80hejgDzp1qsC3A.jpg', 'https://image.tmdb.org/t/p/w1280/A1P7FiIOsoorO61RnfoTwqSlZlZ.jpg', 'https://image.tmdb.org/t/p/w1280/k4mFLw7Wb8GhW4mrzFv0WoQDxyD.jpg', 'https://image.tmdb.org/t/p/w1280/lx1VuCiWABcaqvedEXBjm0C3Sjo.jpg', 'https://image.tmdb.org/t/p/w1280/ukIilHWVPPCVzRYph40Tl4D3ti3.jpg', 'https://image.tmdb.org/t/p/w1280/w6WPxexN3QWWAawJUdLVFUYIQBG.jpg', 'https://image.tmdb.org/t/p/w1280/g8Rv94nRCxMo7z20B2ftYmkiIOL.jpg', 'https://image.tmdb.org/t/p/w1280/fToVCBVRaPDTtNpwYPVEp8hYNxv.jpg', 'https://image.tmdb.org/t/p/w1280/gOBqkkKZUbMuDjLmHpoBXeebN9Q.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177838C9670>,"[(4, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4)]",0.03618737310171127,0.08351267129182816,0.07331293821334839,0.1061558648943901,0.0609201155602932,0.05449112877249718,0.04833827167749405,0.04595358669757843,0.04942597076296806,0.06276360154151917,0.056442342698574066,0.04435348883271217,0.05857596546411514,0.03675886243581772,0.023589927703142166,0.04780988022685051,0.03495363891124725,0.05694523826241493,0.0195090901106596,"[0.03675886 0.03495364 0.04435349 0.02358993 0.04942597 0.10615586
 0.0627636  0.05694524 0.05857597 0.08351267 0.04595359 0.04780988
 0.07331294 0.04833827 0.01950909 0.06092012 0.05644234 0.03618737
 0.05449113]"
398818,Call Me by Your Name,"In the summer of 1983, a 17-year-old Elio spends his days in his family's villa in Italy. One day Oliver, a graduate student, arrives to assist Elio's father, a professor of Greco-Roman culture. Soon, Elio and Oliver discover a summer that will alter their lives forever.",8.115,https://image.tmdb.org/t/p/w500/gXiE0WveDnT0n5J4sW9TMxXF4oT.jpg,"['https://image.tmdb.org/t/p/w1280/nZdDxUT6GfCffSS1iGASvG68tZf.jpg', 'https://image.tmdb.org/t/p/w1280/3HfyzJNlbQ3jaqVGd12vAnuhfFr.jpg', 'https://image.tmdb.org/t/p/w1280/4ezdPa9p2qgkH8QtF9wjRBTj4bH.jpg', 'https://image.tmdb.org/t/p/w1280/4T3sOJCiAh57UIVoHoA9D2Wasrz.jpg', 'https://image.tmdb.org/t/p/w1280/kJtFaoNzhjHWbYvURapIv1YXlTH.jpg', 'https://image.tmdb.org/t/p/w1280/oJ98AdaU2zllrsnRSckTC9SBt14.jpg', 'https://image.tmdb.org/t/p/w1280/dtQjGwwuBkKsyDS17f0yhr5ZJXQ.jpg', 'https://image.tmdb.org/t/p/w1280/8ndqvvwDVe9oDUQF1Jt6NCjAn7z.jpg', 'https://image.tmdb.org/t/p/w1280/fVwo7ufw56phBjPhzZo1tymJh2l.jpg', 'https://image.tmdb.org/t/p/w1280/yF3tTgu5O9r4rFvpUQ4RzWkATB2.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C66870>,"[(4, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4)]",0.04545716941356659,0.07552722096443176,0.07870633900165558,0.05880517140030861,0.07355362176895142,0.06374427676200867,0.05704830214381218,0.052099354565143585,0.05429179221391678,0.03700820729136467,0.04763542860746384,0.0490981787443161,0.12019789218902588,0.03950292244553566,0.036765456199645996,0.033015839755535126,0.020492326468229294,0.03727084398269653,0.019779665395617485,"[0.03950292 0.02049233 0.04909818 0.03676546 0.05429179 0.05880517
 0.03700821 0.03727084 0.12019789 0.07552722 0.05209935 0.03301584
 0.07870634 0.0570483  0.01977967 0.07355362 0.04763543 0.04545717
 0.06374428]"
600354,The Father,"A man refuses all assistance from his daughter as he ages and, as he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",8.113,https://image.tmdb.org/t/p/w500/xxHNaCMycynHMKdEZHHQCzaPbZl.jpg,"['https://image.tmdb.org/t/p/w1280/fBKNymTpupa343EyaFnJeWiBLeV.jpg', 'https://image.tmdb.org/t/p/w1280/3TO9U5PQfR9naGXJxJfwA4swtyt.jpg', 'https://image.tmdb.org/t/p/w1280/xbc03ZSzzqDnji9q5Xu4dBQWyYb.jpg', 'https://image.tmdb.org/t/p/w1280/8CfnS9vhQwVT8X201er9qkFjCa3.jpg', 'https://image.tmdb.org/t/p/w1280/lbSfuDg5HqVt2BGYVmmAnRNc57c.jpg', 'https://image.tmdb.org/t/p/w1280/rTk89OqzsSQgfiKgfaA0kkPEzFt.jpg', 'https://image.tmdb.org/t/p/w1280/6SP1bFfoXhW7Ni7fPw5GjY7ACBS.jpg', 'https://image.tmdb.org/t/p/w1280/oiT9EtEwuY6SYYVzavKKuan9TN0.jpg', 'https://image.tmdb.org/t/p/w1280/zfGmMLe7oqUTGfSzQqFkDzVBHl9.jpg', 'https://image.tmdb.org/t/p/w1280/h3weAFgg06GqchI2xDfufBgSFTj.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783B18B90>,"[(4, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4)]",0.011885387822985649,0.027900440618395805,0.02227933704853058,0.11769304424524307,0.032461002469062805,0.044102344661951065,0.02094021812081337,0.018731804564595222,0.06303389370441437,0.10986658185720444,0.04484468698501587,0.04523602873086929,0.026510421186685562,0.012206053361296654,0.013983439654111862,0.12763354182243347,0.19937075674533844,0.04102948680520058,0.02029149793088436,"[0.01220605 0.19937076 0.04523603 0.01398344 0.06303389 0.11769304
 0.10986658 0.04102949 0.02651042 0.02790044 0.0187318  0.12763354
 0.02227934 0.02094022 0.0202915  0.032461   0.04484469 0.01188539
 0.04410234]"
531428,Portrait of a Lady on Fire,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",8.113,https://image.tmdb.org/t/p/w500/2LquGwEhbg3soxSCs9VNyh5VJd9.jpg,"['https://image.tmdb.org/t/p/w1280/dbKXAOqJ9W6hycK1iM60u4u0jLN.jpg', 'https://image.tmdb.org/t/p/w1280/f2JGdxxF0qlUAe6BrsQkndaPB8R.jpg', 'https://image.tmdb.org/t/p/w1280/1CgnSlwa0EAvQP09SdAZ8XiPXAN.jpg', 'https://image.tmdb.org/t/p/w1280/zRxLqtdNOkFoMg1TngOtLywGCdE.jpg', 'https://image.tmdb.org/t/p/w1280/yfMQVssclsUwbSnK6jov95ZpZ25.jpg', 'https://image.tmdb.org/t/p/w1280/2hpUbVU6jOxf8nnMFopxzzVmxNl.jpg', 'https://image.tmdb.org/t/p/w1280/xhuGwXvm5o2G9ms9YxP23NXjbl7.jpg', 'https://image.tmdb.org/t/p/w1280/5nbBtRqfpsWA6jpEsOvtrkyvCsr.jpg', 'https://image.tmdb.org/t/p/w1280/fqQ2afDeErVOHLxpWUaHlftMg75.jpg', 'https://image.tmdb.org/t/p/w1280/bjXr3VbTj8tgTCCgh5QYd5C5clD.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177827F9D00>,"[(4, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4)]",0.037953007966279984,0.10085730254650116,0.07480055093765259,0.04258379340171814,0.06289656460285187,0.05167897790670395,0.06708130240440369,0.055396340787410736,0.056605614721775055,0.037336889654397964,0.053035493940114975,0.027858251705765724,0.056927550584077835,0.05512998625636101,0.09383705258369446,0.02455861121416092,0.010321984067559242,0.06811200827360153,0.023028701543807983,"[0.05512999 0.01032198 0.02785825 0.09383705 0.05660561 0.04258379
 0.03733689 0.06811201 0.05692755 0.1008573  0.05539634 0.02455861
 0.07480055 0.0670813  0.0230287  0.06289656 0.05303549 0.03795301
 0.05167898]"
100,"Lock, Stock and Two Smoking Barrels",A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,8.113,https://image.tmdb.org/t/p/w500/6pJB2t3MbQUy9m5pFIBHXLqnqNd.jpg,"['https://image.tmdb.org/t/p/w1280/5t4czY7phlWoiQZoEQynoK6OSn8.jpg', 'https://image.tmdb.org/t/p/w1280/22VPKaZ8q0W3XoaqCiay4uKepxe.jpg', 'https://image.tmdb.org/t/p/w1280/wItBZD14QleG3NNemva1cGH8Ipt.jpg', 'https://image.tmdb.org/t/p/w1280/cXQH2u7wUIX1eoIdEj51kHXoWhX.jpg', 'https://image.tmdb.org/t/p/w1280/Arpk9XCoS5nkejn4SKFbjWlfALW.jpg', 'https://image.tmdb.org/t/p/w1280/qtD0elYgKABXn3wuQnV61n2gR2A.jpg', 'https://image.tmdb.org/t/p/w1280/ikNGpNXX8lCquJlwqIRFOwCU9lu.jpg', 'https://image.tmdb.org/t/p/w1280/1CAbB3dNvt9qEEnAMv1ZMazdRF6.jpg', 'https://image.tmdb.org/t/p/w1280/9zciKpPfFopLjUIwYkTUSHZDowh.jpg', 'https://image.tmdb.org/t/p/w1280/gBmSOM0j2QCthHbJ1wIWmPKBkb4.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C46DE0>,"[(4, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4)]",0.04765993356704712,0.08212833851575851,0.11225388199090958,0.10206486284732819,0.057142458856105804,0.06282012909650803,0.03234366327524185,0.03661947324872017,0.023805445060133934,0.040147799998521805,0.06909621506929398,0.05536380782723427,0.06909237802028656,0.034507088363170624,0.0245105791836977,0.04746295511722565,0.030804015696048737,0.05383143946528435,0.018345579504966736,"[0.03450709 0.03080402 0.05536381 0.02451058 0.02380545 0.10206486
 0.0401478  0.05383144 0.06909238 0.08212834 0.03661947 0.04746296
 0.11225388 0.03234366 0.01834558 0.05714246 0.06909622 0.04765993
 0.06282013]"
996,Double Indemnity,A seductive housewife draws an insurance salesman into a plot of adultery and crime to collect on her husband's life insurance.,8.11,https://image.tmdb.org/t/p/w500/rVNYZZgfhwqVMMWlBmxOfWqnwCj.jpg,"['https://image.tmdb.org/t/p/w1280/bdB9r8ROcZSRnDQbznLnE9t2r5x.jpg', 'https://image.tmdb.org/t/p/w1280/sKuzwVoK6za86yuLFk6DYO3EWxd.jpg', 'https://image.tmdb.org/t/p/w1280/wgIeJO9XtybT8TEz6vu3zPHeW2y.jpg', 'https://image.tmdb.org/t/p/w1280/8ECxNW9hTHNSsGakZ50O1D9rOoW.jpg', 'https://image.tmdb.org/t/p/w1280/jY0dBKvoN9jIjKQ0w6cWrfhKmy8.jpg', 'https://image.tmdb.org/t/p/w1280/meuoms22GRqKXtPYsMuPYGjG6M9.jpg', 'https://image.tmdb.org/t/p/w1280/byQdu1nzQLI9t1VeoP1xuQfru3L.jpg', 'https://image.tmdb.org/t/p/w1280/cZbejHtHiXX36UD09OAt49vAHiY.jpg', 'https://image.tmdb.org/t/p/w1280/zpupXoUHnQDJtaHXFN8FRYN76Yt.jpg', 'https://image.tmdb.org/t/p/w1280/jlnf7LWLH1WaUm0aaWVrYVeJlnR.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17801AB7D10>,"[(4, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4)]",0.031211696565151215,0.048253532499074936,0.02930539846420288,0.0858931913971901,0.06619876623153687,0.17412666976451874,0.015433728694915771,0.037596531212329865,0.03993326053023338,0.04986383393406868,0.08208604156970978,0.04485214501619339,0.05472581088542938,0.033872269093990326,0.012803072109818459,0.033992376178503036,0.06336420029401779,0.0860084518790245,0.01047898642718792,"[0.03387227 0.0633642  0.04485215 0.01280307 0.03993326 0.08589319
 0.04986383 0.08600845 0.05472581 0.04825353 0.03759653 0.03399238
 0.0293054  0.01543373 0.01047899 0.06619877 0.08208604 0.0312117
 0.17412667]"
508442,Soul,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",8.108,https://image.tmdb.org/t/p/w500/pEz5aROvfy5FBW1OTlrDO3VryWO.jpg,"['https://image.tmdb.org/t/p/w1280/cckj2jjnlfmQ6FywwGHtkROUuD0.jpg', 'https://image.tmdb.org/t/p/w1280/ijnaE8IU7XC5kA8uZbTxq6SmSnH.jpg', 'https://image.tmdb.org/t/p/w1280/6fFLWJwtLkXipVkYaFxjiHkNnrQ.jpg', 'https://image.tmdb.org/t/p/w1280/rQaHA74pevnGsxcKGaoZVGWe9TC.jpg', 'https://image.tmdb.org/t/p/w1280/rRLYiHtT5sOEF10nIIm6YNMVOp1.jpg', 'https://image.tmdb.org/t/p/w1280/oPNuqSIaSjNi9dDhTyt77UNZ9Lv.jpg', 'https://image.tmdb.org/t/p/w1280/7EslmAX1Pz0HGwpa8hnVAqiOWf9.jpg', 'https://image.tmdb.org/t/p/w1280/3q0ExB1Cl6V6c9gSNdsSJ0Uy8CI.jpg', 'https://image.tmdb.org/t/p/w1280/q2E325E7Y4D4C25S4SIwRCgnvRz.jpg', 'https://image.tmdb.org/t/p/w1280/wQkwZewXa63DMRz2UkQB4fwJZZm.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C46240>,"[(4, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4)]",0.043977901339530945,0.09335087239742279,0.08388230949640274,0.06238256022334099,0.06944053620100021,0.2164894938468933,0.04728283733129501,0.044146470725536346,0.04210766404867172,0.020079415291547775,0.05714566260576248,0.025739936158061028,0.05694591626524925,0.0308395866304636,0.025868654251098633,0.03522627055644989,0.021811237558722496,0.011760235764086246,0.011522460728883743,"[0.03083959 0.02181124 0.02573994 0.02586865 0.04210766 0.06238256
 0.02007942 0.01176024 0.05694592 0.09335087 0.04414647 0.03522627
 0.08388231 0.04728284 0.01152246 0.06944054 0.05714566 0.0439779
 0.21648949]"
38288,"“The Shorts” by Aldo, Giovanni and Giacomo","I Corti (""Shorts"") by Aldo, Giovanni & Giacomo was the first stage show of the comedy trio, with the participation of Marina Massironi. It was recorded live at the Teatro Nuovo in Ferrara on 28 and 29 March 1996. Produced by Agidi, with the theatre direction of Arturo Brachetti.",8.1,https://image.tmdb.org/t/p/w500/y3hEulMYSTQuvmI5jBTyWrcvJQX.jpg,"['https://image.tmdb.org/t/p/w1280/6mErfceAFKDLf08exF72cFDsCB2.jpg', 'https://image.tmdb.org/t/p/w1280/mFVGzW8a2Z37NphnuB6liChiuRv.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C469F0>,"[(4, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4)]",0.04108928516507149,0.043596554547548294,0.03110642172396183,0.05820723995566368,0.051308684051036835,0.047200433909893036,0.03244278207421303,0.03406523913145065,0.05781283229589462,0.06772398203611374,0.0820680484175682,0.046601083129644394,0.03280066326260567,0.03566299378871918,0.03653769567608833,0.07509846240282059,0.07267960906028748,0.1187000423669815,0.0352979451417923,"[0.03566299 0.07267961 0.04660108 0.0365377  0.05781283 0.05820724
 0.06772398 0.11870004 0.03280066 0.04359655 0.03406524 0.07509846
 0.03110642 0.03244278 0.03529795 0.05130868 0.08206805 0.04108929
 0.04720043]"
614,Wild Strawberries,"Crotchety retired doctor Isak Borg travels from Stockholm to Lund, Sweden, with his pregnant and unhappy daughter-in-law, Marianne, in order to receive an honorary degree from his alma mater. Along the way, they encounter a series of hitchhikers, each of whom causes the elderly doctor to muse upon the pleasures and failures of his own life. These include the vivacious young Sara, a dead ringer for the doctor's own first love.",8.108,https://image.tmdb.org/t/p/w500/iyTD2QnySNMPUPE3IedZQipSWfz.jpg,"['https://image.tmdb.org/t/p/w1280/dS4R6uQn3nCPvjCqzxJTRvgWtbC.jpg', 'https://image.tmdb.org/t/p/w1280/8w2j2o3JPBgeppiXwkVKeDC6CzR.jpg', 'https://image.tmdb.org/t/p/w1280/kDNyWA2DfWpHIDB2lcqjyb8xuLm.jpg', 'https://image.tmdb.org/t/p/w1280/hlvI1zsmTfd0WCL4bIQwOZj5P2E.jpg', 'https://image.tmdb.org/t/p/w1280/rUQPuvL6O1uqAsCUBGOwDwFdkhm.jpg', 'https://image.tmdb.org/t/p/w1280/1laWnI8NmhLDyJuazdDUFM8dA4q.jpg', 'https://image.tmdb.org/t/p/w1280/jjGXZDOTn1vJUkAXmf9ip8CWhS8.jpg', 'https://image.tmdb.org/t/p/w1280/u9bKSRg55XIPZsmMhIdMS7jRL8V.jpg', 'https://image.tmdb.org/t/p/w1280/vpfWl7pSBhq6IicJQDCxSOhkCCj.jpg', 'https://image.tmdb.org/t/p/w1280/d1wJIaTukYyXrI0hm7V6XjKZoJh.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x1778346D4C0>,"[(4, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4)]",0.02298782952129841,0.053131103515625,0.05715379863977432,0.0749015063047409,0.070460245013237,0.057253509759902954,0.04787369444966316,0.04639154300093651,0.07653694599866867,0.07717850804328918,0.05149722844362259,0.06521572917699814,0.03207389637827873,0.0435965433716774,0.02397049032151699,0.07966078072786331,0.06587065756320953,0.03573629632592201,0.018509669229388237,"[0.04359654 0.06587066 0.06521573 0.02397049 0.07653695 0.07490151
 0.07717851 0.0357363  0.0320739  0.0531311  0.04639154 0.07966078
 0.0571538  0.04787369 0.01850967 0.07046025 0.05149723 0.02298783
 0.05725351]"
19,Metropolis,"In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences.",8.107,https://image.tmdb.org/t/p/w500/vZIJxGnjcswPCAa52jhbl01FQkV.jpg,"['https://image.tmdb.org/t/p/w1280/eeMoFKxjjiCi6iep2GEZtSAMYIr.jpg', 'https://image.tmdb.org/t/p/w1280/maEGU1EpSPIXNh02p9fzsUy26Q0.jpg', 'https://image.tmdb.org/t/p/w1280/wwC6ylDpH98FdEIu0byfRnz5w9g.jpg', 'https://image.tmdb.org/t/p/w1280/vI8ZHNUGIQJA9vQwkdvEewO75a2.jpg', 'https://image.tmdb.org/t/p/w1280/e5kr5W12zgJneQvOJGBbxYLr5eo.jpg', 'https://image.tmdb.org/t/p/w1280/8VgkaOwy6GQu1sOnf0HXRckMUKk.jpg', 'https://image.tmdb.org/t/p/w1280/7hLkbos5YNoFE3qmrvaHYpw9pnH.jpg', 'https://image.tmdb.org/t/p/w1280/8QbxuVIljFhJYN8q7bIVPHmSjOP.jpg', 'https://image.tmdb.org/t/p/w1280/tABrxmrXmtdifAlSWKZk3DhK9ZH.jpg', 'https://image.tmdb.org/t/p/w1280/wb0sWqUGSTx5djJFbY0QqbjsQAH.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783AE0A70>,"[(4, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4)]",0.010999372228980064,0.021803226321935654,0.09275734424591064,0.07554639130830765,0.08915911614894867,0.08093716204166412,0.044801779091358185,0.081697016954422,0.0280581284314394,0.04499655216932297,0.08774994313716888,0.05645778030157089,0.05761188641190529,0.04795920476317406,0.04866844415664673,0.0176449753344059,0.03180142864584923,0.06961409002542496,0.011736179701983929,"[0.0479592  0.03180143 0.05645778 0.04866844 0.02805813 0.07554639
 0.04499655 0.06961409 0.05761189 0.02180323 0.08169702 0.01764498
 0.09275734 0.04480178 0.01173618 0.08915912 0.08774994 0.01099937
 0.08093716]"
843,In the Mood for Love,"In 1962 Hong Kong, two neighbors form a strong bond after both suspect extramarital activities of their spouses.",8.1,https://image.tmdb.org/t/p/w500/iYypPT4bhqXfq1b6EnmxvRt6b2Y.jpg,"['https://image.tmdb.org/t/p/w1280/qP0JXhZlUfCmsqkiAN7hcVXSxl3.jpg', 'https://image.tmdb.org/t/p/w1280/7MQWCqf6PtZcm6dQeKJyT4km6wM.jpg', 'https://image.tmdb.org/t/p/w1280/tsuUohdQ0kjz37Eue3CYaBACL8.jpg', 'https://image.tmdb.org/t/p/w1280/hT3kZec10NyDRrJfVcZiTuWiZxJ.jpg', 'https://image.tmdb.org/t/p/w1280/eDvRJGSkTGcEJLx1aueJfLQUegn.jpg', 'https://image.tmdb.org/t/p/w1280/m5MlsdQ5NDdbmHBpxy1WtuKaqlD.jpg', 'https://image.tmdb.org/t/p/w1280/4JevqhhdW38aOUjCvSUDx568Ty2.jpg', 'https://image.tmdb.org/t/p/w1280/2uwFd2FD8dyGLm23Y9AfK1odXSq.jpg', 'https://image.tmdb.org/t/p/w1280/u1NWh5e8LFnNbLIB0Ce8sLyTiGH.jpg', 'https://image.tmdb.org/t/p/w1280/n4GJFGzsc7NinI1VeGDXIcQjtU2.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783B19520>,"[(4, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4)]",0.027908217161893845,0.07991509884595871,0.06555791199207306,0.08462665975093842,0.06704722344875336,0.06379882991313934,0.03150518983602524,0.056986384093761444,0.08927223086357117,0.05976558476686478,0.06085247918963432,0.04304647818207741,0.0548710860311985,0.03528894856572151,0.0338473804295063,0.026095183566212654,0.01469389721751213,0.09338193386793137,0.011539250612258911,"[0.03528895 0.0146939  0.04304648 0.03384738 0.08927223 0.08462666
 0.05976558 0.09338193 0.05487109 0.0799151  0.05698638 0.02609518
 0.06555791 0.03150519 0.01153925 0.06704722 0.06085248 0.02790822
 0.06379883]"
24382,Big Deal on Madonna Street,"Best friends Peppe and Mario are thieves, but they're not very good at it. Still, Peppe thinks that he's finally devised a master heist that will make them rich. With the help of some fellow criminals, he plans to dig a tunnel from a rented apartment to the pawnshop next door, where they can rob the safe. But his plan is far from foolproof, and the fact that no one in the group has any experience digging tunnels proves to be the least of their problems.",8.101,https://image.tmdb.org/t/p/w500/f5OxD8Nl0pR3DcYHtYhHRfpsmjl.jpg,"['https://image.tmdb.org/t/p/w1280/5PAa12aYs7lkC5htfWdpHI0ctAA.jpg', 'https://image.tmdb.org/t/p/w1280/q8TSRHpp7jtiDgcOwKF5to50LnY.jpg', 'https://image.tmdb.org/t/p/w1280/mtCzIIv05IHMO7ab9XTI9HcR7S9.jpg', 'https://image.tmdb.org/t/p/w1280/ApksSmpuLhDJfhekF9LNtaYe37J.jpg', 'https://image.tmdb.org/t/p/w1280/yNfxyij0c3VdJexEnkGqnuLZTKI.jpg', 'https://image.tmdb.org/t/p/w1280/7fg7mtQy9Wv0bRboHr7yEI5SYLN.jpg', 'https://image.tmdb.org/t/p/w1280/ryoWP1kvNcwPif6uNbuZwQfrJPy.jpg', 'https://image.tmdb.org/t/p/w1280/g8a69GJP2lVrYuytDSXLq6n2PuO.jpg', 'https://image.tmdb.org/t/p/w1280/cA0s92dS6dNa5fjqL4QcMNUugnu.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x1778363AB70>,"[(4, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4)]",0.08827542513608932,0.08428586274385452,0.09928540885448456,0.09859593957662582,0.054642707109451294,0.054318349808454514,0.04079684987664223,0.03896164521574974,0.03445020318031311,0.03535883501172066,0.05462231859564781,0.03184712305665016,0.07124073058366776,0.02805396355688572,0.03320349380373955,0.06334052979946136,0.04050089791417122,0.02368295192718506,0.02453671395778656,"[0.02805396 0.0405009  0.03184712 0.03320349 0.0344502  0.09859594
 0.03535884 0.02368295 0.07124073 0.08428586 0.03896165 0.06334053
 0.09928541 0.04079685 0.02453671 0.05464271 0.05462232 0.08827543
 0.05431835]"
664767,Mortal Kombat Legends: Scorpion's Revenge,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.",8.1,https://image.tmdb.org/t/p/w500/4VlXER3FImHeFuUjBShFamhIp9M.jpg,"['https://image.tmdb.org/t/p/w1280/9xeEGUZjgiKlI69jwIOi0hjKUIk.jpg', 'https://image.tmdb.org/t/p/w1280/r565kwP0Wd2NJYpsiCaKVjKatJH.jpg', 'https://image.tmdb.org/t/p/w1280/aC9qH5AfZoTnbZTDq831c2TcZPq.jpg', 'https://image.tmdb.org/t/p/w1280/Abc1FK3Zn6PJCaKh46D9ZvwaX5a.jpg', 'https://image.tmdb.org/t/p/w1280/h7Oyk0W9KmApjA5t7mcN69fOQ0R.jpg', 'https://image.tmdb.org/t/p/w1280/kmxSEDfXWpAQGfQ7j04WkRdyPQ4.jpg', 'https://image.tmdb.org/t/p/w1280/oo3JtHnuHQ7gT2JwzhMEfp5DzaP.jpg', 'https://image.tmdb.org/t/p/w1280/6sW5DKQEZNi7LYgkRIBXXvbz0XA.jpg', 'https://image.tmdb.org/t/p/w1280/7C08oCmFniJSnJnTaNNyso4oZTU.jpg', 'https://image.tmdb.org/t/p/w1280/dVxG0lTMqKMCzrtxNqHJgvrccXV.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17782FE13A0>,"[(4, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4), (8, 4, 4)]",0.026373259723186493,0.032149069011211395,0.11148364096879959,0.09553323686122894,0.06344889849424362,0.10528195649385452,0.05312692001461983,0.04911824315786362,0.05625801160931587,0.05028274655342102,0.05913037434220314,0.05729486048221588,0.0773916020989418,0.029644906520843506,0.0143421096727252,0.030045971274375916,0.035878997296094894,0.03988270461559296,0.013332508504390717,"[0.02964491 0.035879   0.05729486 0.01434211 0.05625801 0.09553324
 0.05028275 0.0398827  0.0773916  0.03214907 0.04911824 0.03004597
 0.11148364 0.05312692 0.01333251 0.0634489  0.05913037 0.02637326
 0.10528196]"
